id,date,type,city,state,ideology,group,description,image
4715,Feb-17,Anti-Semitic Incident:Harassment,Milwaukee,WI,,,Confidential,
4716,Feb-17,Anti-Semitic Incident:Harassment,Milwaukee,WI,,,Confidential,
4740,Feb-17,Anti-Semitic Incident:Harassment,Laramie,WY,,,Holocaust denial flyers posted around the University of Wyoming.,
4593,1/31/17,Anti-Semitic Incident:Harassment;White Supremacist Propaganda,Dallas,TX,Right Wing (White Supremacist),Vanguard America,"American Vanguard, an alt right group, posted flyers at the University of Texas at Dallas. The flyers read: ""Carry the torch for your people, Imagine a Muslim-free America, Protect the family reject degeneracy, Take your country back.""",https://www.adl.org/sites/default/files/2018-07/064--Vanguard-America---we-have-a-right-to-exist.jpg
1493,1/30/17,White Supremacist Propaganda,Manteno,IL,Right Wing (White Supremacist),United Northern and Southern Knights,"United North and Southern Knights, a Klan group, posted flyers in Monteno. The flyers singled out illegal immigration and ""entitled welfare folks."" The flyers also claimed that ""white people are being targeted unfairly.""",
2205,1/30/17,White Supremacist Propaganda,San Marcos,TX,Right Wing (White Supremacist),Vanguard America,"American Vanguard, an alt right group, posted flyers at Texas State University at San Marcos. The flyers read: ""For a white America,"" ""We have a right to exist,"" and ""Take your country back - Look around, white man. Is this the country your ancestors died for? Is this the country that you want your children to grow up in? Globalist traitors are destroying your race and heritage through open borders, affirmative action, and Marxist political correctness. This is only the beginning. Take a stand!""",https://www.adl.org/sites/default/files/2018-07/062--Vanguard-America---take-your-country-back.jpg
725,1/29/17,White Supremacist Propaganda,Denton,TX,Right Wing (White Supremacist),The Right Stuff,"The Right Stuff, an alt right group, posted flyers at the University of North Texas. The flyers read: ""Are you sick of the Anti-white propaganda in college? You are not alone. TheRightStuff.biz""",https://www.adl.org/sites/default/files/2018-07/053--The-right-stuff---are-you-sick-of-anti-white-propaganda.jpg
1892,1/29/17,White Supremacist Propaganda,Park Forest,IL,Right Wing (White Supremacist),,An unknown individual posted Ku Klux Klan flyers in Park Forest.,
2129,1/29/17,Extremist Murder,San Antonio,TX,Right Wing (White Supremacist),Aryan Brotherhood of Texas,"Ashton Lucas Lomas, 23, robbed and murdered Martin Gonzalez. Based on his social media profile, Lomas was a member of the white supremacist Aryan Brotherhood of Texas.",
120,1/28/17,White Supremacist Event,Atlanta,GA,Right Wing (White Supremacist),,"Individuals associated with groups such as Identity Evropa and The Right Stuff held a conference dubbed the ""Atlanta Forum.""",
279,1/27/17,White Supremacist Propaganda,Boise,ID,Right Wing (White Supremacist),Boise State Nationalist,"Boise State Nationalist, an alt right group, posted flyers at Boise State University. The flyers featured a graphic of Captain America above text asking if people ""have a problem with"" issues including ""immigration? Political correctness? Globalism? Marxism/Leftism? Male emasculation? Degeneracy?""",
537,1/27/17,White Supremacist Propaganda,Chicago,IL,Right Wing (White Supremacist),Identity Evropa,"Identity Evropa, an alt right group, posted flyers at the University of Chicago. The flyers read: ""Serve Your People,"" ""Our Future Belongs To Us"" and ""Let's Become Great Again.""",https://www.adl.org/sites/default/files/2018-07/020--Identity-Evropa---lets-become-great-again.jpg
2223,1/25/17,White Supremacist Propaganda,Santa Barbara,CA,Right Wing (White Supremacist),Identity Evropa,"Identity Evropa, an alt right group, posted flyers at Santa Clara University in Santa Barbara. The flyers read: ""Protect Your Heritage,"" ""Protect Your Future"" and ""Our Future Belongs to Us.""",https://www.adl.org/sites/default/files/2018-07/023--Identity-Evropa---our-future-belongs-to-us.jpg
1442,1/24/17,White Supremacist Propaganda,Madison,WI,Right Wing (White Supremacist),American Freedom Party,"American Freedom Party, a white supremacist group, posted flyers at the University of Wisconsin at Madison. The flyers read: ""Fight anti-white racism on campus."" They were put up by a student who was trying to start a ""pro-White"" student club.",
2222,1/24/17,White Supremacist Propaganda,Santa Barbara,CA,Right Wing (White Supremacist),Identity Evropa,"Identity Evropa, an alt right group, posted flyers at Santa Clara University in Santa Barbara. The flyers were found in the Ethnic Studies, Women's Studies and Gender Studies Departments and read: ""Protect Your Heritage,"" ""Protect Your Future"" and ""Our Future Belongs to Us.""",https://www.adl.org/sites/default/files/2018-07/023--Identity-Evropa---our-future-belongs-to-us.jpg
939,1/20/17,White Supremacist Propaganda,Freeport,ME,Right Wing (White Supremacist),Traditionalist American Knights,"Traditionalist American Knights, a Klan group, posted flyers in Freeport. The flyers read: ""You can sleep tonight knowing the Klan is awake.""",
1097,1/20/17,White Supremacist Propaganda,Houston,TX,Right Wing (White Supremacist),Vanguard America,"American Vanguard, an alt right group, posted flyers at Rice University in Houston. The flyers read: ""We have a right to exist"" and ""White America is under attack.""",https://www.adl.org/sites/default/files/2018-07/064--Vanguard-America---we-have-a-right-to-exist.jpg
2221,1/20/17,White Supremacist Propaganda,Santa Barbara,CA,Right Wing (White Supremacist),Identity Evropa,"Identity Evropa, an alt right group, posted flyers at Santa Clara University in Santa Barbara. The flyers read: ""Protect Your Heritage,"" ""Let's Become Great Again"" and ""Our Future Belongs to Us.""",https://www.adl.org/sites/default/files/2018-07/020--Identity-Evropa---lets-become-great-again.jpg
533,1/18/17,White Supremacist Event,Chicago,IL,Right Wing (White Supremacist),Nationalist Front,"Approximately 10 individuals associated with the National Socialist Movement, Traditional Worker Party and The Right Stuff demonstrated in Daley Plaza.",
2257,1/17/17,White Supremacist Propaganda,Seattle,WA,Right Wing (White Supremacist),Atomwaffen Division,"Atomwaffen Division, a neo-Nazi group, posted flyers at the University of Washington in Seattle. The flyers read: ""Seattle needs a good cleansing, University of Washington you have been visited by the Atomwaffen Division.""",
4708,1/17/17,Anti-Semitic Incident:Harassment,Madison,WI,Right Wing (White Supremacist),Atomwaffen Division,Confidential,
479,1/16/17,White Supremacist Propaganda,Centerville,GA,Right Wing (White Supremacist),The Honorable Sacred Knights,"The Honorable Sacred Knights, a Klan group, posted flyers in Centerville. The flyers read: ""Wake up America."" They accused Dr. Martin Luther King Jr., other African-Americans, and Jews of supporting socialism.",
826,1/16/17,White Supremacist Propaganda,Ellensburg,WA,Right Wing (White Supremacist),Loyal White Knights,"Loyal White Knights, a Klan group, posted flyers in Ellensburg.",
1226,1/16/17,Extremist Murder,Lafayette,IN,Right Wing (White Supremacist),,"Wesley Andrew Hampton, 30, murdered a man, then claimed to be a white supremacist in court. His Facebook profile shows he has white supremacist tattoos, including a swastika on his abdomen.",
2688,1/16/17,White Supremacist Propaganda,Woodbine,MD,Right Wing (White Supremacist),East Coast Knights,"East Coast Knights, a Klan group, posted flyers in Woodbine that included anti-Martin Luther King, Jr., imagery.",
926,1/15/17,White Supremacist Propaganda,Framingham,MA,Right Wing (White Supremacist),Loyal White Knights,"Loyal White Knights, a Klan group, posted flyers in Framingham.",
1628,1/15/17,White Supremacist Propaganda,Mobile,AL,Right Wing (White Supremacist),American Christian Knights,"American Christian Knights, a Klan group, posted flyers promoting ""The Church of American Christian Knights.""",
1898,1/15/17,White Supremacist Propaganda,Lucedale,MS,Right Wing (White Supremacist),Mississippi White Knights,"Mississippi White Knights, a Klan group, posted flyers in Greene George. The flyers were also shared on Stormfront.",
914,1/14/17,White Supremacist Event,Fort Worth,TX,Right Wing (White Supremacist),"Texas ""White Lives Matter"" Movement","Texas ""White Lives Matter"" activists protested an ""all-Western Parade"" because parade organizers banned the use of the Confederate Flag during the parade.",
1907,1/14/17,White Supremacist Propaganda,Petal,MS,Right Wing (White Supremacist),Mississippi White Knights,"Mississippi White Knights, a Klan group, posted flyers in Petal. The flyers were also shared on Stormfront.",
2529,Jan-17,Terrorist Plot/Attack,Victoria,TX,Right Wing (Other),,"Marq Vincent Perez was arrested in January 2017 for arson of the Victoria Islamic Center in Victoria, TX. In March 2017, he was charged with damaging a religious property (as a hate crime) and using fire to commit a federal felony. He was also charged with possession of an unregistered destructive device for an unrelated incident.",
2715,Jan-17,Anti-Semitic Incident:Harassment,Birmingham,AL,,,Bomb Threat - Levite Jewish Community Center,
2719,Jan-17,Anti-Semitic Incident:Harassment,Little Rock,AR,,,"Local business received threatening, anti-Semitic email. Included warnings that ""Christ killers"" would be ""purged.""",
2722,Jan-17,Anti-Semitic Incident:Harassment,Paradise Valley,AZ,,,Local business received anti-Semitic flyers via fax,
2723,Jan-17,Anti-Semitic Incident:Harassment,Tucson,AZ,,,Confidential,
2724,Jan-17,Anti-Semitic Incident:Harassment,Phoenix,AZ,,,Confidential,
2748,Jan-17,Anti-Semitic Incident:Harassment,Los Angeles,CA,,,Confidential,
2749,Jan-17,Anti-Semitic Incident:Vandalism,Palo Alto,CA,,,"Swastikas and the phrase ""No Jews Allowed"" painted on street signs and buildings.",
2750,Jan-17,Anti-Semitic Incident:Vandalism,Lake Balboa,CA,,,Confidential,
2751,Jan-17,Anti-Semitic Incident:Harassment,Long Beach,CA,,,Confidential,
2752,Jan-17,Anti-Semitic Incident:Vandalism,San Diego,CA,,,Confidential,
2753,Jan-17,Anti-Semitic Incident:Harassment,Ukiah,CA,,,"Perpetrator threw a coin at the victim and said, ""Are you going to pick it up, Jew?""",
2754,Jan-17,Anti-Semitic Incident:Harassment,Calabasas,CA,,,Confidential,
2755,Jan-17,Anti-Semitic Incident:Harassment,Berkeley,CA,,,"Network-connected printers spammed with anti-Semitic and homophobic flyers at the University of California, Berkeley.",
2756,Jan-17,Anti-Semitic Incident:Harassment,San Diego,CA,,,Confidential,
2757,Jan-17,Anti-Semitic Incident:Harassment,Alameda,CA,,,"Jewish high school student harassed by classmates. She received text messages with pictures of Nazis and the word ""kike,"" and verbal comments including anti-Israel messages and that Hitler should have ""finished the job.""",
2758,Jan-17,Anti-Semitic Incident:Harassment,Los Angeles,CA,,,Network-connected printers at University of Southern California were spammed with anti-Semitic printouts.,
2759,Jan-17,Anti-Semitic Incident:Harassment,Foster City,CA,,,Bomb Threat - Wornick Jewish Day School (JCC Peninsula),
2760,Jan-17,Anti-Semitic Incident:Vandalism,North Hollywood,CA,,,Swastika graffiti on stairs at train station.,
2761,Jan-17,Anti-Semitic Incident:Harassment,San Diego,CA,,,Confidential,
2762,Jan-17,Anti-Semitic Incident:Harassment,San Rafael,CA,,,Bomb Threat - Osher Marin Jewish Community Center,
2763,Jan-17,Anti-Semitic Incident:Harassment,Studio City,CA,,,Confidential,
2764,Jan-17,Anti-Semitic Incident:Vandalism,Los Angeles,CA,,,Confidential,
2765,Jan-17,Anti-Semitic Incident:Vandalism,Los Angeles,CA,,,Anti-Semitic message drawn on car windshield.,
2766,Jan-17,Anti-Semitic Incident:Vandalism,Palo Alto,CA,,,Someone drew swastikas on the entrance to student housing buildings at Stanford University.,
2767,Jan-17,Anti-Semitic Incident:Harassment,Los Angeles,CA,,,Network-attached printers spammed with anti-Semitic flyers.,
2768,Jan-17,Anti-Semitic Incident:Harassment,Palo Alto,CA,,,Network-connected printers spammed with anti-Semitic flyers at Stanford University.,
2769,Jan-17,Anti-Semitic Incident:Harassment,Palm Springs,CA,,,Jewish student harassed by classmate with anti-Semitic language.,
2770,Jan-17,Anti-Semitic Incident:Vandalism,Palo Alto,CA,,,Someone drew a swastika on the exterior wall of a campus building at Stanford University.,
2771,Jan-17,Anti-Semitic Incident:Harassment,Los Angeles,CA,,,Confidential,
2772,Jan-17,Anti-Semitic Incident:Harassment,Palm Springs,CA,,,Anti-Semitic comments overheard in classroom.,
2773,Jan-17,Anti-Semitic Incident:Harassment,La Jolla,CA,,,Bomb Threat - Lawrence Family JCC,
2774,Jan-17,Anti-Semitic Incident:Harassment,Long Beach,CA,,,Bomb Threat - Alpert Jewish Community Center,
3016,Jan-17,Anti-Semitic Incident:Vandalism,Longmont,CO,,,Several swastikas scratched into equipment at children's playground.,
3017,Jan-17,Anti-Semitic Incident:Harassment,Boulder,CO,,,"Jewish individual accosted on the street, told that Jews do not belong in the country and that they will be put in gas chambers.",
3018,Jan-17,Anti-Semitic Incident:Vandalism,Greeley,CO,,,Confidential,
3019,Jan-17,Anti-Semitic Incident:Vandalism,Fort Collins,CO,,,Confidential,
3020,Jan-17,Anti-Semitic Incident:Harassment,Aspen,CO,,,High school student harassed with anti-Semitic comments.,
3021,Jan-17,Anti-Semitic Incident:Harassment,Denver,CO,,,"Students named their team ""Burn the Jews"" in an online classroom game.",
3022,Jan-17,Anti-Semitic Incident:Harassment,Boulder,CO,,,Bomb Threat - Boulder Jewish Community Center,
3023,Jan-17,Anti-Semitic Incident:Harassment,Conifer,CO,,,Anti-Semitic rhetoric heard in classroom.,
3073,Jan-17,Anti-Semitic Incident:Harassment,West Hartford,CT,,,Swastika trampled into snow at school sports field.,
3074,Jan-17,Anti-Semitic Incident:Harassment,Madison,CT,,,Confidential,
3075,Jan-17,Anti-Semitic Incident:Harassment,Woodbridge,CT,,,Bomb Threat - JCC of Greater New Haven,
3076,Jan-17,Anti-Semitic Incident:Harassment,West Hartford,CT,,,Bomb Threat - Mandell JCC of Greater Hartford,
3123,Jan-17,Anti-Semitic Incident:Harassment,Washington,DC,,,Network-connected printers spammed with anti-Semitic flyers.,
3124,Jan-17,Anti-Semitic Incident:Vandalism,Washington,DC,,,Residential property defaced with swastikas and SS symbols.,
3125,Jan-17,Anti-Semitic Incident:Harassment,Washington,DC,,,Jewish individual subjected to anti-Semitic Anti-Semitic Incident: Harassment.,
3155,Jan-17,Anti-Semitic Incident:Harassment,Wilmington,DE,,,Bomb Threat - Siegel JCC,
3156,Jan-17,Anti-Semitic Incident:Harassment,Rehoboth,DE,,,Confidential,
3157,Jan-17,Anti-Semitic Incident:Harassment,Wilmington,DE,,,Bomb Threat - Siegel JCC,
3158,Jan-17,Anti-Semitic Incident:Harassment,Cheswold,DE,,,Printer network hacked and starting printing anti-Semitic and racist flyers.,
3168,Jan-17,Anti-Semitic Incident:Harassment,Maitland,FL,,,Bomb Threat - Roth Family JCC of Greater Orlando/Jewish Academy of Orlando,
3169,Jan-17,Anti-Semitic Incident:Harassment,Orlando,FL,,,Bomb Threat - Chabad Center of Jewish Life in South Orlando,
3170,Jan-17,Anti-Semitic Incident:Harassment,Tampa,FL,,,Bomb Threat - Tampa JCC North Preschool,
3171,Jan-17,Anti-Semitic Incident:Harassment,Tampa,FL,,,Bomb Threat - Tampa JCC South Preschool,
3172,Jan-17,Anti-Semitic Incident:Harassment,North Miami Beach,FL,,,Confidential,
3173,Jan-17,Anti-Semitic Incident:Harassment,Boca Raton,FL,,,Bomb Threat - Adolph & Rose Levis Jewish Community Center,
3174,Jan-17,Anti-Semitic Incident:Harassment,Jacksonville,FL,,,Bomb Threat - Jewish Community Alliance of Jacksonville,
3175,Jan-17,Anti-Semitic Incident:Harassment,Maitland,FL,,,Bomb Threat - Roth Family JCC of Greater Orlando,
3176,Jan-17,Anti-Semitic Incident:Harassment,Miami,FL,,,Bomb Threat - Dave and Mary Alper Jewish Community Center,
3177,Jan-17,Anti-Semitic Incident:Harassment,Miami Beach,FL,,,Bomb Threat - Miami Beach JCC,
3178,Jan-17,Anti-Semitic Incident:Harassment,Tampa,FL,,,Bomb Threat - Tampa JCC North Preschool,
3179,Jan-17,Anti-Semitic Incident:Harassment,Orlando,FL,,,Hate literature slipped under door of home.,
3180,Jan-17,Anti-Semitic Incident:Vandalism,Clearwater,FL,,,"Swastika graffiti and the words ""Sieg Heil"" and ""Juden"" drawn in front of three different synagogues.",
3181,Jan-17,Anti-Semitic Incident:Harassment,Key West,FL,,,Jewish student harassed by roommate with anti-Semitic symbols at Florida Keys Community College.,
3182,Jan-17,Anti-Semitic Incident:Vandalism,North Bay Village,FL,,,Swastika etched in wet cement.,
3183,Jan-17,Anti-Semitic Incident:Harassment,Delray Beach,FL,,,Confidential,
